id,content,score,created_at,updated_at,user_id,lego_set_id
4201,이것은 리뷰입니다,4,2020-05-28 10:25:55.358784,2020-05-28 10:25:55.358784,922,6050
4202,이것은 리뷰입니다,4,2020-05-28 10:25:55.373894,2020-05-28 10:25:55.373894,926,6050
4203,이것은 리뷰입니다,5,2020-05-28 10:25:55.409775,2020-05-28 10:25:55.409775,942,6050
4204,이것은 리뷰입니다,5,2020-05-28 10:25:55.446670,2020-05-28 10:25:55.446670,957,6050
4205,이것은 리뷰입니다,5,2020-05-28 10:25:55.473607,2020-05-28 10:25:55.473607,963,6050
4206,이것은 리뷰입니다,5,2020-05-28 10:25:55.502527,2020-05-28 10:25:55.503525,969,6050
4207,이것은 리뷰입니다,5,2020-05-28 10:25:55.568321,2020-05-28 10:25:55.568321,986,6050
4208,이것은 리뷰입니다,4,2020-05-28 10:25:55.583278,2020-05-28 10:25:55.583278,988,6050
4209,이것은 리뷰입니다,4,2020-05-28 10:25:55.640973,2020-05-28 10:25:55.640973,1003,6050
4210,이것은 리뷰입니다,4,2020-05-28 10:25:55.701556,2020-05-28 10:25:55.701556,1021,6050
4211,이것은 리뷰입니다,5,2020-05-28 10:25:55.716516,2020-05-28 10:25:55.716516,1023,6050
4212,이것은 리뷰입니다,5,2020-05-28 10:25:55.759402,2020-05-28 10:25:55.759402,1033,6050
4213,이것은 리뷰입니다,4,2020-05-28 10:25:55.846170,2020-05-28 10:25:55.846170,1054,6050
4214,이것은 리뷰입니다,5,2020-05-28 10:25:55.882147,2020-05-28 10:25:55.882147,1061,6050
4215,이것은 리뷰입니다,5,2020-05-28 10:25:55.918013,2020-05-28 10:25:55.918013,1067,6050
4216,이것은 리뷰입니다,5,2020-05-28 10:25:55.939955,2020-05-28 10:25:55.939955,1071,6050
4217,이것은 리뷰입니다,4,2020-05-28 10:25:55.953916,2020-05-28 10:25:55.953916,1073,6050
4218,이것은 리뷰입니다,4,2020-05-28 10:25:55.964887,2020-05-28 10:25:55.964887,1074,6050
4219,이것은 리뷰입니다,5,2020-05-28 10:25:55.979847,2020-05-28 10:25:55.979847,1076,6050
4220,이것은 리뷰입니다,4,2020-05-28 10:25:56.010765,2020-05-28 10:25:56.010765,1086,6050
4221,이것은 리뷰입니다,4,2020-05-28 10:25:56.065618,2020-05-28 10:25:56.065618,1099,6050
4222,이것은 리뷰입니다,5,2020-05-28 10:25:56.129706,2020-05-28 10:25:56.129706,1115,6050
4223,이것은 리뷰입니다,5,2020-05-28 10:25:56.181077,2020-05-28 10:25:56.181077,1128,6050
4224,이것은 리뷰입니다,4,2020-05-28 10:26:49.472407,2020-05-28 10:26:49.472407,34,11255
4225,이것은 리뷰입니다,4,2020-05-28 10:26:49.512294,2020-05-28 10:26:49.512294,50,11255
4226,이것은 리뷰입니다,4,2020-05-28 10:26:49.540258,2020-05-28 10:26:49.540258,62,11255
4227,이것은 리뷰입니다,4,2020-05-28 10:26:49.553233,2020-05-28 10:26:49.553233,66,11255
4228,이것은 리뷰입니다,5,2020-05-28 10:26:49.579120,2020-05-28 10:26:49.579120,77,11255
4229,이것은 리뷰입니다,5,2020-05-28 10:26:49.603096,2020-05-28 10:26:49.603096,85,11255
4230,이것은 리뷰입니다,5,2020-05-28 10:26:49.621054,2020-05-28 10:26:49.621054,91,11255
4231,이것은 리뷰입니다,4,2020-05-28 10:26:49.649104,2020-05-28 10:26:49.649104,101,11255
4232,이것은 리뷰입니다,5,2020-05-28 10:26:49.658109,2020-05-28 10:26:49.658109,103,11255
4233,이것은 리뷰입니다,4,2020-05-28 10:26:49.672071,2020-05-28 10:26:49.672071,107,11255
4234,이것은 리뷰입니다,4,2020-05-28 10:26:49.679020,2020-05-28 10:26:49.679020,108,11255
4235,이것은 리뷰입니다,4,2020-05-28 10:26:49.692014,2020-05-28 10:26:49.692014,111,11255
4236,이것은 리뷰입니다,4,2020-05-28 10:26:49.700987,2020-05-28 10:26:49.700987,113,11255
4237,이것은 리뷰입니다,5,2020-05-28 10:26:49.705947,2020-05-28 10:26:49.705947,114,11255
4238,이것은 리뷰입니다,5,2020-05-28 10:26:49.713953,2020-05-28 10:26:49.713953,115,11255
4239,이것은 리뷰입니다,4,2020-05-28 10:26:49.758839,2020-05-28 10:26:49.758839,134,11255
4240,이것은 리뷰입니다,4,2020-05-28 10:26:49.770809,2020-05-28 10:26:49.770809,137,11255
4241,이것은 리뷰입니다,5,2020-05-28 10:26:49.803756,2020-05-28 10:26:49.803756,152,11255
4242,이것은 리뷰입니다,5,2020-05-28 10:26:49.815759,2020-05-28 10:26:49.815759,156,11255
4243,이것은 리뷰입니다,4,2020-05-28 10:26:49.827727,2020-05-28 10:26:49.827727,159,11255
4244,이것은 리뷰입니다,5,2020-05-28 10:26:49.835713,2020-05-28 10:26:49.835713,160,11255
4245,이것은 리뷰입니다,5,2020-05-28 10:26:49.867786,2020-05-28 10:26:49.867786,172,11255
4246,이것은 리뷰입니다,4,2020-05-28 10:26:49.882746,2020-05-28 10:26:49.882746,176,11255
4247,이것은 리뷰입니다,4,2020-05-28 10:26:49.905685,2020-05-28 10:26:49.905685,185,11255
4248,이것은 리뷰입니다,4,2020-05-28 10:26:49.929739,2020-05-28 10:26:49.929739,194,11255
4249,이것은 리뷰입니다,5,2020-05-28 10:26:49.940709,2020-05-28 10:26:49.940709,199,11255
4250,이것은 리뷰입니다,4,2020-05-28 10:26:49.955670,2020-05-28 10:26:49.955670,204,11255
4251,이것은 리뷰입니다,5,2020-05-28 10:26:49.962651,2020-05-28 10:26:49.962651,207,11255
4252,이것은 리뷰입니다,5,2020-05-28 10:26:50.013515,2020-05-28 10:26:50.013515,226,11255
4253,이것은 리뷰입니다,5,2020-05-28 10:26:50.022492,2020-05-28 10:26:50.022492,228,11255
4254,이것은 리뷰입니다,5,2020-05-28 10:26:50.042438,2020-05-28 10:26:50.042438,235,11255
4255,이것은 리뷰입니다,4,2020-05-28 10:26:50.087318,2020-05-28 10:26:50.087318,251,11255
4256,이것은 리뷰입니다,5,2020-05-28 10:26:50.108262,2020-05-28 10:26:50.108262,257,11255
4257,이것은 리뷰입니다,4,2020-05-28 10:26:50.114246,2020-05-28 10:26:50.114246,258,11255
4258,이것은 리뷰입니다,4,2020-05-28 10:26:50.121227,2020-05-28 10:26:50.121227,259,11255
4259,이것은 리뷰입니다,5,2020-05-28 10:26:50.144166,2020-05-28 10:26:50.144166,268,11255
4260,이것은 리뷰입니다,4,2020-05-28 10:26:50.156134,2020-05-28 10:26:50.156134,271,11255
4261,이것은 리뷰입니다,4,2020-05-28 10:26:50.169152,2020-05-28 10:26:50.169152,275,11255
4262,이것은 리뷰입니다,5,2020-05-28 10:26:50.183115,2020-05-28 10:26:50.183115,279,11255
4263,이것은 리뷰입니다,5,2020-05-28 10:26:50.198074,2020-05-28 10:26:50.198074,284,11255
4264,이것은 리뷰입니다,4,2020-05-28 10:26:50.218726,2020-05-28 10:26:50.218726,291,11255
4265,이것은 리뷰입니다,4,2020-05-28 10:26:50.242968,2020-05-28 10:26:50.242968,297,11255
4266,이것은 리뷰입니다,4,2020-05-28 10:26:50.303848,2020-05-28 10:26:50.303848,322,11255
4267,이것은 리뷰입니다,4,2020-05-28 10:26:50.343699,2020-05-28 10:26:50.343699,339,11255
4268,이것은 리뷰입니다,4,2020-05-28 10:26:50.376611,2020-05-28 10:26:50.376611,355,11255
4269,이것은 리뷰입니다,5,2020-05-28 10:26:50.393604,2020-05-28 10:26:50.393604,361,11255
4270,이것은 리뷰입니다,5,2020-05-28 10:26:50.412595,2020-05-28 10:26:50.412595,369,11255
4271,이것은 리뷰입니다,5,2020-05-28 10:26:50.417501,2020-05-28 10:26:50.417501,370,11255
4272,이것은 리뷰입니다,4,2020-05-28 10:26:50.426519,2020-05-28 10:26:50.426519,372,11255
4273,이것은 리뷰입니다,5,2020-05-28 10:26:50.451492,2020-05-28 10:26:50.451492,381,11255
4274,이것은 리뷰입니다,4,2020-05-28 10:26:50.458471,2020-05-28 10:26:50.458471,382,11255
4275,이것은 리뷰입니다,4,2020-05-28 10:26:50.491384,2020-05-28 10:26:50.491384,396,11255
4276,이것은 리뷰입니다,4,2020-05-28 10:26:50.500360,2020-05-28 10:26:50.500360,398,11255
4277,이것은 리뷰입니다,5,2020-05-28 10:26:50.520326,2020-05-28 10:26:50.520326,404,11255
4278,이것은 리뷰입니다,5,2020-05-28 10:26:50.529287,2020-05-28 10:26:50.530284,406,11255
4279,이것은 리뷰입니다,4,2020-05-28 10:26:50.542253,2020-05-28 10:26:50.543251,409,11255
4280,이것은 리뷰입니다,4,2020-05-28 10:26:50.554221,2020-05-28 10:26:50.554221,412,11255
4281,이것은 리뷰입니다,4,2020-05-28 10:26:50.570179,2020-05-28 10:26:50.570179,418,11255
4282,이것은 리뷰입니다,4,2020-05-28 10:26:50.591123,2020-05-28 10:26:50.591123,426,11255
4283,이것은 리뷰입니다,5,2020-05-28 10:26:50.608077,2020-05-28 10:26:50.608077,431,11255
4284,이것은 리뷰입니다,5,2020-05-28 10:26:50.615059,2020-05-28 10:26:50.615059,432,11255
4285,이것은 리뷰입니다,4,2020-05-28 10:26:50.625168,2020-05-28 10:26:50.625168,434,11255
4286,이것은 리뷰입니다,4,2020-05-28 10:26:50.649104,2020-05-28 10:26:50.649104,444,11255
4287,이것은 리뷰입니다,5,2020-05-28 10:26:50.675035,2020-05-28 10:26:50.675035,455,11255
4288,이것은 리뷰입니다,4,2020-05-28 10:26:50.684010,2020-05-28 10:26:50.684010,457,11255
4289,이것은 리뷰입니다,4,2020-05-28 10:26:50.691989,2020-05-28 10:26:50.691989,458,11255
4290,이것은 리뷰입니다,4,2020-05-28 10:26:50.699968,2020-05-28 10:26:50.699968,460,11255
4291,이것은 리뷰입니다,5,2020-05-28 10:26:50.717920,2020-05-28 10:26:50.717920,465,11255
4292,이것은 리뷰입니다,4,2020-05-28 10:26:50.735872,2020-05-28 10:26:50.735872,471,11255
4293,이것은 리뷰입니다,5,2020-05-28 10:26:50.742951,2020-05-28 10:26:50.742951,472,11255
4294,이것은 리뷰입니다,4,2020-05-28 10:26:50.762981,2020-05-28 10:26:50.762981,478,11255
4295,이것은 리뷰입니다,4,2020-05-28 10:26:50.777009,2020-05-28 10:26:50.777009,481,11255
4296,이것은 리뷰입니다,4,2020-05-28 10:26:50.829407,2020-05-28 10:26:50.829407,483,11255
4297,이것은 리뷰입니다,4,2020-05-28 10:26:50.840474,2020-05-28 10:26:50.840474,486,11255
4298,이것은 리뷰입니다,5,2020-05-28 10:26:50.874419,2020-05-28 10:26:50.874419,504,11255
4299,이것은 리뷰입니다,5,2020-05-28 10:26:50.896325,2020-05-28 10:26:50.896325,511,11255
4300,이것은 리뷰입니다,5,2020-05-28 10:26:50.916272,2020-05-28 10:26:50.916272,520,11255
4301,이것은 리뷰입니다,4,2020-05-28 10:26:50.929295,2020-05-28 10:26:50.929295,523,11255
4302,이것은 리뷰입니다,5,2020-05-28 10:26:50.949247,2020-05-28 10:26:50.949247,530,11255
4303,이것은 리뷰입니다,4,2020-05-28 10:26:50.966198,2020-05-28 10:26:50.966198,536,11255
4304,이것은 리뷰입니다,4,2020-05-28 10:26:50.977172,2020-05-28 10:26:50.977172,538,11255
4305,이것은 리뷰입니다,4,2020-05-28 10:26:50.991199,2020-05-28 10:26:50.991199,543,11255
4306,이것은 리뷰입니다,5,2020-05-28 10:26:51.009127,2020-05-28 10:26:51.009127,550,11255
4307,이것은 리뷰입니다,4,2020-05-28 10:26:51.028110,2020-05-28 10:26:51.028110,556,11255
4308,이것은 리뷰입니다,5,2020-05-28 10:26:51.061018,2020-05-28 10:26:51.061018,569,11255
4309,이것은 리뷰입니다,4,2020-05-28 10:26:51.094039,2020-05-28 10:26:51.094039,582,11255
4310,이것은 리뷰입니다,5,2020-05-28 10:26:51.111992,2020-05-28 10:26:51.111992,588,11255
4311,이것은 리뷰입니다,4,2020-05-28 10:26:51.126094,2020-05-28 10:26:51.126094,593,11255
4312,이것은 리뷰입니다,5,2020-05-28 10:26:51.142538,2020-05-28 10:26:51.142538,598,11255
4313,이것은 리뷰입니다,5,2020-05-28 10:26:51.179440,2020-05-28 10:26:51.179440,611,11255
4314,이것은 리뷰입니다,4,2020-05-28 10:26:51.233331,2020-05-28 10:26:51.233331,633,11255
4315,이것은 리뷰입니다,4,2020-05-28 10:26:51.248293,2020-05-28 10:26:51.248293,637,11255
4316,이것은 리뷰입니다,4,2020-05-28 10:26:51.258268,2020-05-28 10:26:51.258268,639,11255
4317,이것은 리뷰입니다,4,2020-05-28 10:26:51.286156,2020-05-28 10:26:51.286156,649,11255
4318,이것은 리뷰입니다,4,2020-05-28 10:26:51.296127,2020-05-28 10:26:51.296127,651,11255
4319,이것은 리뷰입니다,4,2020-05-28 10:26:51.304142,2020-05-28 10:26:51.304142,652,11255
4320,이것은 리뷰입니다,4,2020-05-28 10:26:51.324053,2020-05-28 10:26:51.324053,659,11255
4321,이것은 리뷰입니다,5,2020-05-28 10:26:51.367015,2020-05-28 10:26:51.367015,677,11255
4322,이것은 리뷰입니다,4,2020-05-28 10:26:51.380901,2020-05-28 10:26:51.380901,681,11255
4323,이것은 리뷰입니다,4,2020-05-28 10:26:51.426778,2020-05-28 10:26:51.426778,701,11255
4324,이것은 리뷰입니다,5,2020-05-28 10:26:51.453706,2020-05-28 10:26:51.453706,713,11255
4325,이것은 리뷰입니다,4,2020-05-28 10:26:51.458863,2020-05-28 10:26:51.458863,714,11255
4326,이것은 리뷰입니다,5,2020-05-28 10:26:51.497792,2020-05-28 10:26:51.497792,729,11255
4327,이것은 리뷰입니다,5,2020-05-28 10:26:51.509727,2020-05-28 10:26:51.509727,731,11255
4328,이것은 리뷰입니다,5,2020-05-28 10:26:51.521701,2020-05-28 10:26:51.521701,734,11255
4329,이것은 리뷰입니다,5,2020-05-28 10:26:51.528772,2020-05-28 10:26:51.528772,735,11255
4330,이것은 리뷰입니다,5,2020-05-28 10:26:51.534756,2020-05-28 10:26:51.534756,736,11255
4331,이것은 리뷰입니다,5,2020-05-28 10:26:51.598586,2020-05-28 10:26:51.598586,766,11255
4332,이것은 리뷰입니다,4,2020-05-28 10:26:51.621524,2020-05-28 10:26:51.621524,776,11255
4333,이것은 리뷰입니다,4,2020-05-28 10:26:51.634489,2020-05-28 10:26:51.634489,781,11255
4334,이것은 리뷰입니다,5,2020-05-28 10:26:51.658426,2020-05-28 10:26:51.658426,790,11255
4335,이것은 리뷰입니다,4,2020-05-28 10:26:51.682444,2020-05-28 10:26:51.682444,799,11255
4336,이것은 리뷰입니다,4,2020-05-28 10:26:51.696407,2020-05-28 10:26:51.696407,803,11255
4337,이것은 리뷰입니다,5,2020-05-28 10:26:51.705383,2020-05-28 10:26:51.705383,805,11255
4338,이것은 리뷰입니다,4,2020-05-28 10:26:51.726327,2020-05-28 10:26:51.727324,814,11255
4339,이것은 리뷰입니다,4,2020-05-28 10:26:51.734306,2020-05-28 10:26:51.734306,815,11255
4340,이것은 리뷰입니다,5,2020-05-28 10:26:51.744279,2020-05-28 10:26:51.744279,818,11255
4341,이것은 리뷰입니다,5,2020-05-28 10:26:51.751619,2020-05-28 10:26:51.751619,819,11255
4342,이것은 리뷰입니다,5,2020-05-28 10:26:51.764335,2020-05-28 10:26:51.764335,823,11255
4343,이것은 리뷰입니다,5,2020-05-28 10:26:51.783317,2020-05-28 10:26:51.783317,829,11255
4344,이것은 리뷰입니다,5,2020-05-28 10:26:51.828205,2020-05-28 10:26:51.828205,851,11255
4345,이것은 리뷰입니다,5,2020-05-28 10:26:51.850113,2020-05-28 10:26:51.850113,860,11255
4346,이것은 리뷰입니다,5,2020-05-28 10:26:51.859089,2020-05-28 10:26:51.859089,862,11255
4347,이것은 리뷰입니다,5,2020-05-28 10:26:51.865073,2020-05-28 10:26:51.865073,863,11255
4348,이것은 리뷰입니다,4,2020-05-28 10:26:51.873117,2020-05-28 10:26:51.873117,864,11255
4349,이것은 리뷰입니다,5,2020-05-28 10:26:51.883087,2020-05-28 10:26:51.884087,868,11255
4350,이것은 리뷰입니다,4,2020-05-28 10:26:51.900047,2020-05-28 10:26:51.900047,873,11255
4351,이것은 리뷰입니다,5,2020-05-28 10:26:51.910974,2020-05-28 10:26:51.910974,874,11255
4352,이것은 리뷰입니다,4,2020-05-28 10:26:51.954858,2020-05-28 10:26:51.954858,892,11255
4353,이것은 리뷰입니다,4,2020-05-28 10:26:51.967025,2020-05-28 10:26:51.967025,895,11255
4354,이것은 리뷰입니다,4,2020-05-28 10:26:51.975011,2020-05-28 10:26:51.975011,897,11255
4355,이것은 리뷰입니다,4,2020-05-28 10:26:51.983986,2020-05-28 10:26:51.983986,899,11255
4356,이것은 리뷰입니다,4,2020-05-28 10:26:52.007962,2020-05-28 10:26:52.007962,908,11255
4357,이것은 리뷰입니다,4,2020-05-28 10:26:52.017925,2020-05-28 10:26:52.017925,911,11255
4358,이것은 리뷰입니다,5,2020-05-28 10:26:52.045864,2020-05-28 10:26:52.045864,923,11255
4359,이것은 리뷰입니다,5,2020-05-28 10:26:52.052816,2020-05-28 10:26:52.053853,924,11255
4360,이것은 리뷰입니다,4,2020-05-28 10:26:52.065742,2020-05-28 10:26:52.065742,928,11255
4361,이것은 리뷰입니다,5,2020-05-28 10:26:52.079854,2020-05-28 10:26:52.079854,933,11255
4362,이것은 리뷰입니다,5,2020-05-28 10:26:52.088788,2020-05-28 10:26:52.088788,935,11255
4363,이것은 리뷰입니다,4,2020-05-28 10:26:52.096137,2020-05-28 10:26:52.096137,936,11255
4364,이것은 리뷰입니다,4,2020-05-28 10:26:52.156896,2020-05-28 10:26:52.156896,963,11255
4365,이것은 리뷰입니다,4,2020-05-28 10:26:52.170858,2020-05-28 10:26:52.170858,967,11255
4366,이것은 리뷰입니다,5,2020-05-28 10:26:52.204848,2020-05-28 10:26:52.204848,980,11255
4367,이것은 리뷰입니다,4,2020-05-28 10:26:52.219765,2020-05-28 10:26:52.219765,986,11255
4368,이것은 리뷰입니다,5,2020-05-28 10:26:52.229739,2020-05-28 10:26:52.229739,988,11255
4369,이것은 리뷰입니다,4,2020-05-28 10:26:52.239756,2020-05-28 10:26:52.239756,991,11255
4370,이것은 리뷰입니다,5,2020-05-28 10:26:52.253935,2020-05-28 10:26:52.253935,995,11255
4371,이것은 리뷰입니다,4,2020-05-28 10:26:52.268735,2020-05-28 10:26:52.268735,1000,11255
4372,이것은 리뷰입니다,4,2020-05-28 10:26:52.278968,2020-05-28 10:26:52.278968,1002,11255
4373,이것은 리뷰입니다,4,2020-05-28 10:26:52.293928,2020-05-28 10:26:52.293928,1007,11255
4374,이것은 리뷰입니다,4,2020-05-28 10:26:52.307890,2020-05-28 10:26:52.308887,1011,11255
4375,이것은 리뷰입니다,5,2020-05-28 10:26:52.332825,2020-05-28 10:26:52.332825,1023,11255
4376,이것은 리뷰입니다,5,2020-05-28 10:26:52.350813,2020-05-28 10:26:52.350813,1028,11255
4377,이것은 리뷰입니다,4,2020-05-28 10:26:52.375710,2020-05-28 10:26:52.375710,1037,11255
4378,이것은 리뷰입니다,5,2020-05-28 10:26:52.408622,2020-05-28 10:26:52.408622,1050,11255
4379,이것은 리뷰입니다,4,2020-05-28 10:26:52.462512,2020-05-28 10:26:52.462512,1070,11255
4380,이것은 리뷰입니다,4,2020-05-28 10:26:52.472452,2020-05-28 10:26:52.472452,1072,11255
4381,이것은 리뷰입니다,5,2020-05-28 10:26:52.481427,2020-05-28 10:26:52.481427,1074,11255
4382,이것은 리뷰입니다,4,2020-05-28 10:26:52.496387,2020-05-28 10:26:52.496387,1082,11255
4383,이것은 리뷰입니다,4,2020-05-28 10:26:52.509353,2020-05-28 10:26:52.509353,1085,11255
4384,이것은 리뷰입니다,5,2020-05-28 10:26:52.535284,2020-05-28 10:26:52.535284,1095,11255
4385,이것은 리뷰입니다,5,2020-05-28 10:26:52.548249,2020-05-28 10:26:52.548249,1099,11255
4386,이것은 리뷰입니다,5,2020-05-28 10:26:52.573182,2020-05-28 10:26:52.573182,1109,11255
4387,이것은 리뷰입니다,5,2020-05-28 10:26:52.581161,2020-05-28 10:26:52.581161,1111,11255
4388,이것은 리뷰입니다,4,2020-05-28 10:26:52.591272,2020-05-28 10:26:52.591272,1113,11255
4389,이것은 리뷰입니다,5,2020-05-28 10:26:52.609224,2020-05-28 10:26:52.609224,1119,11255
4390,이것은 리뷰입니다,4,2020-05-28 10:26:52.633195,2020-05-28 10:26:52.633195,1129,11255
4391,이것은 리뷰입니다,5,2020-05-28 10:31:57.883598,2020-05-28 10:31:57.883598,43,11248
4392,이것은 리뷰입니다,5,2020-05-28 10:31:57.888668,2020-05-28 10:31:57.888668,43,11249
4393,이것은 리뷰입니다,5,2020-05-28 10:31:57.940487,2020-05-28 10:31:57.940487,66,11248
4394,이것은 리뷰입니다,5,2020-05-28 10:31:57.945459,2020-05-28 10:31:57.945459,66,11249
4395,이것은 리뷰입니다,5,2020-05-28 10:31:57.966337,2020-05-28 10:31:57.967335,75,11248
4396,이것은 리뷰입니다,5,2020-05-28 10:31:57.972321,2020-05-28 10:31:57.972321,75,11249
4397,이것은 리뷰입니다,4,2020-05-28 10:31:58.011300,2020-05-28 10:31:58.011300,90,11248
4398,이것은 리뷰입니다,5,2020-05-28 10:31:58.016243,2020-05-28 10:31:58.016243,90,11249
4399,이것은 리뷰입니다,4,2020-05-28 10:31:58.081032,2020-05-28 10:31:58.081032,117,11248
4400,이것은 리뷰입니다,5,2020-05-28 10:31:58.086104,2020-05-28 10:31:58.086104,117,11249
4401,이것은 리뷰입니다,4,2020-05-28 10:31:58.101016,2020-05-28 10:31:58.101016,122,11248
4402,이것은 리뷰입니다,5,2020-05-28 10:31:58.106962,2020-05-28 10:31:58.106962,122,11249
4403,이것은 리뷰입니다,5,2020-05-28 10:31:58.116936,2020-05-28 10:31:58.116936,124,11248
4404,이것은 리뷰입니다,4,2020-05-28 10:31:58.121922,2020-05-28 10:31:58.121922,124,11249
4405,이것은 리뷰입니다,4,2020-05-28 10:31:58.137956,2020-05-28 10:31:58.137956,128,11248
4406,이것은 리뷰입니다,5,2020-05-28 10:31:58.142983,2020-05-28 10:31:58.142983,128,11249
4407,이것은 리뷰입니다,4,2020-05-28 10:31:58.155490,2020-05-28 10:31:58.155490,130,11248
4408,이것은 리뷰입니다,5,2020-05-28 10:31:58.166743,2020-05-28 10:31:58.166743,130,11249
4409,이것은 리뷰입니다,5,2020-05-28 10:31:58.195566,2020-05-28 10:31:58.195566,142,11248
4410,이것은 리뷰입니다,5,2020-05-28 10:31:58.200552,2020-05-28 10:31:58.200552,142,11249
4411,이것은 리뷰입니다,5,2020-05-28 10:31:58.240446,2020-05-28 10:31:58.240446,160,11248
4412,이것은 리뷰입니다,4,2020-05-28 10:31:58.245113,2020-05-28 10:31:58.245113,160,11249
4413,이것은 리뷰입니다,4,2020-05-28 10:31:58.254126,2020-05-28 10:31:58.254126,162,11248
4414,이것은 리뷰입니다,4,2020-05-28 10:31:58.259078,2020-05-28 10:31:58.259078,162,11249
4415,이것은 리뷰입니다,5,2020-05-28 10:31:58.294021,2020-05-28 10:31:58.294021,175,11248
4416,이것은 리뷰입니다,5,2020-05-28 10:31:58.299030,2020-05-28 10:31:58.299030,175,11249
4417,이것은 리뷰입니다,5,2020-05-28 10:31:58.307155,2020-05-28 10:31:58.307155,177,11248
4418,이것은 리뷰입니다,4,2020-05-28 10:31:58.312100,2020-05-28 10:31:58.312100,177,11249
4419,이것은 리뷰입니다,5,2020-05-28 10:31:58.327062,2020-05-28 10:31:58.327062,182,11248
4420,이것은 리뷰입니다,4,2020-05-28 10:31:58.332145,2020-05-28 10:31:58.332145,182,11249
4421,이것은 리뷰입니다,5,2020-05-28 10:31:58.356982,2020-05-28 10:31:58.356982,191,11248
4422,이것은 리뷰입니다,4,2020-05-28 10:31:58.362009,2020-05-28 10:31:58.362009,191,11249
4423,이것은 리뷰입니다,5,2020-05-28 10:31:58.374895,2020-05-28 10:31:58.374895,196,11248
4424,이것은 리뷰입니다,4,2020-05-28 10:31:58.379920,2020-05-28 10:31:58.379920,196,11249
4425,이것은 리뷰입니다,4,2020-05-28 10:31:58.440660,2020-05-28 10:31:58.440660,224,11248
4426,이것은 리뷰입니다,4,2020-05-28 10:31:58.445571,2020-05-28 10:31:58.445571,224,11249
4427,이것은 리뷰입니다,5,2020-05-28 10:31:58.472499,2020-05-28 10:31:58.472499,235,11248
4428,이것은 리뷰입니다,5,2020-05-28 10:31:58.477536,2020-05-28 10:31:58.477536,235,11249
4429,이것은 리뷰입니다,4,2020-05-28 10:31:58.484540,2020-05-28 10:31:58.484540,236,11248
4430,이것은 리뷰입니다,5,2020-05-28 10:31:58.490452,2020-05-28 10:31:58.490452,236,11249
4431,이것은 리뷰입니다,5,2020-05-28 10:31:58.514579,2020-05-28 10:31:58.514579,246,11248
4432,이것은 리뷰입니다,4,2020-05-28 10:31:58.519841,2020-05-28 10:31:58.519841,246,11249
4433,이것은 리뷰입니다,5,2020-05-28 10:31:58.537791,2020-05-28 10:31:58.537791,252,11248
4434,이것은 리뷰입니다,5,2020-05-28 10:31:58.542770,2020-05-28 10:31:58.542770,252,11249
4435,이것은 리뷰입니다,4,2020-05-28 10:31:58.597632,2020-05-28 10:31:58.597632,276,11248
4436,이것은 리뷰입니다,5,2020-05-28 10:31:58.602584,2020-05-28 10:31:58.602584,276,11249
4437,이것은 리뷰입니다,5,2020-05-28 10:31:58.660462,2020-05-28 10:31:58.660462,302,11248
4438,이것은 리뷰입니다,5,2020-05-28 10:31:58.665418,2020-05-28 10:31:58.665418,302,11249
4439,이것은 리뷰입니다,5,2020-05-28 10:31:58.687392,2020-05-28 10:31:58.687392,310,11248
4440,이것은 리뷰입니다,5,2020-05-28 10:31:58.692379,2020-05-28 10:31:58.692379,310,11249
4441,이것은 리뷰입니다,4,2020-05-28 10:31:58.711330,2020-05-28 10:31:58.712327,318,11248
4442,이것은 리뷰입니다,4,2020-05-28 10:31:58.717292,2020-05-28 10:31:58.717292,318,11249
4443,이것은 리뷰입니다,4,2020-05-28 10:31:58.750226,2020-05-28 10:31:58.750226,331,11248
4444,이것은 리뷰입니다,4,2020-05-28 10:31:58.755191,2020-05-28 10:31:58.755191,331,11249
4445,이것은 리뷰입니다,5,2020-05-28 10:31:58.837991,2020-05-28 10:31:58.837991,372,11248
4446,이것은 리뷰입니다,5,2020-05-28 10:31:58.843037,2020-05-28 10:31:58.843980,372,11249
4447,이것은 리뷰입니다,5,2020-05-28 10:31:58.852038,2020-05-28 10:31:58.852038,374,11248
4448,이것은 리뷰입니다,4,2020-05-28 10:31:58.856944,2020-05-28 10:31:58.856944,374,11249
4449,이것은 리뷰입니다,4,2020-05-28 10:31:58.880962,2020-05-28 10:31:58.880962,382,11248
4450,이것은 리뷰입니다,5,2020-05-28 10:31:58.886585,2020-05-28 10:31:58.886585,382,11249
4451,이것은 리뷰입니다,5,2020-05-28 10:31:58.922797,2020-05-28 10:31:58.922797,398,11248
4452,이것은 리뷰입니다,5,2020-05-28 10:31:58.928983,2020-05-28 10:31:58.928983,398,11249
4453,이것은 리뷰입니다,5,2020-05-28 10:31:58.952002,2020-05-28 10:31:58.952002,406,11248
4454,이것은 리뷰입니다,4,2020-05-28 10:31:58.957907,2020-05-28 10:31:58.957907,406,11249
4455,이것은 리뷰입니다,5,2020-05-28 10:31:58.978309,2020-05-28 10:31:58.978309,414,11248
4456,이것은 리뷰입니다,4,2020-05-28 10:31:58.983328,2020-05-28 10:31:58.983328,414,11249
4457,이것은 리뷰입니다,4,2020-05-28 10:31:58.989316,2020-05-28 10:31:58.989316,415,11248
4458,이것은 리뷰입니다,5,2020-05-28 10:31:58.994307,2020-05-28 10:31:58.994307,415,11249
